sample_id,sample,pangolin_lineage,nextclade_clade,vadr_p/f,fastqc_raw_reads_1,fastqc_raw_reads_2,fastp_reads_passed,depth_after_trimming,1X_coverage_after_trimming,num_pos_100X,insert_size_after_trimming,ivar_num_variants_identified,bcftools_variants_identified,bedtools_num_failed_amplicons,samtools_num_failed_amplicons,num_N,num_degenerage,num_non-ambiguous,num_total,cleaner_version,aligner_version,trimmer_version,ivar_version,vadr_model,vadr_alerts,nextclade_qc.overallScore,nextclade_qc.overallStatus,pangolin_conflict,pangolin_ambiguity_score,pangolin_scorpio_call,pangolin_scorpio_support,pangolin_scorpio_conflict,pangolin_scorpio_notes,pangolin_version,pangolin_pangolin_version,pangolin_scorpio_version,pangolin_constellation_version,pangolin_is_designated,pangolin_qc_status,pangolin_qc_notes,pangolin_note,freyja_summarized,freyja_lineages,freyja_abundances,freyja_resid,freyja_coverage
V350082740,V350082740_L03_19-19,C.26,20B,PASS,2057533,2057533,4101536,13002.6,100,29871,200.4,14,27,0,3,309,5,29589,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,27.778889,good,0.0,,,,,,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: C.26(2/2),,,,,
V350082740,V350082740_L03_20-20,N.4,20B,PASS,3738698,3738698,7454488,20961.1,100,29872,189.2,20,34,0,1,263,3,29637,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,13.340278,good,0.0,,,,,,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: N.4(1/1),,,,,
V350082740,V350082740_L03_21-21,B.1.1,20B,PASS,2847184,2847184,5677108,17947.9,100,29871,204.1,18,28,0,6,311,1,29591,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,2.564160,good,0.0,,,,,,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.1(10/10),,,,,
V350082740,V350082740_L03_22-22,C.26,20B,PASS,4242968,4242968,8463994,26935.6,100,29872,196.1,16,27,0,2,389,4,29510,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,20.448933,good,0.0,,,,,,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: C.26(1/1),,,,,
V350082740,V350082740_L03_23-23,B.1.1.33,20B,PASS,4261010,4261010,8498306,26911.3,100,29872,195.3,20,32,0,2,400,5,29498,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,31.387174,mediocre,0.0,,,,,,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.1.33(1/1),,,,,
V350082740,V350082740_L03_24-24,N.4,20B,PASS,1750767,1750767,3490190,10952.8,100,29871,208.2,23,36,0,8,248,5,29651,29904,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,27.777778,good,0.0,,,,,,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: N.4(1/1),,,,,
V350082740,V350082740_L03_25-25,P.1.15,20J (Gamma  V3),PASS,2835178,2835178,5655416,18050.4,100,29862,198.0,25,45,0,3,401,8,29494,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,753.202431,bad,0.0,,Gamma (P.1-like),0.5,0.06,scorpio call: Alt alleles 8; Ref alleles 1; Amb alleles 5; Oth alleles 2,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: P.1.15(1/1),,,,,
V350082740,V350082740_L03_26-26,C.37,21G (Lambda),PASS,3911480,3911480,7799554,24588.7,100,29867,196.5,32,46,0,2,496,7,29399,29902,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,205.776968,bad,0.0,,Lambda (C.37-like),0.84,0.0,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 3; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: C.37(1/1),,,,,
V350082740,V350082740_L03_27-27,B.1,21C (Epsilon),PASS,3434841,3434841,6849940,21764.4,100,29871,198.8,22,36,0,2,419,2,29482,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,80.756752,mediocre,0.5,,Epsilon (B.1.427-like),0.69,0.15,scorpio call: Alt alleles 9; Ref alleles 2; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1(1/2) B.1.429(1/2); scorpio lineage B.1.427 conflicts with inference lineage B.1,,,,,
V350082740,V350082740_L03_28-28,C.37,21G (Lambda),PASS,3072414,3072414,6126716,19393.1,99.9866,29856,202.9,29,41,0,2,345,4,29554,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,78.701389,mediocre,0.0,,Lambda (C.37-like),0.89,0.0,scorpio call: Alt alleles 17; Ref alleles 0; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: C.37(2/2),,,,,
V350082740,V350082740_L03_29-29,C.37,21G (Lambda),PASS,5157502,5157502,10286338,32587.4,100,29857,197.2,29,43,0,1,874,6,29023,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,176.630672,bad,0.0,,Lambda (C.37-like),0.79,0.0,scorpio call: Alt alleles 15; Ref alleles 0; Amb alleles 4; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: C.37(3/3),,,,,
V350082740,V350082740_L03_30-30,P.1,20J (Gamma  V3),PASS,3926231,3926231,7829412,24731.6,100,29812,198.0,28,44,0,2,450,7,29446,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,593.753086,bad,0.5,,Gamma (P.1-like),0.56,0.06,scorpio call: Alt alleles 9; Ref alleles 1; Amb alleles 4; Oth alleles 2,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: P.1(1/2) P.1.15(1/2),,,,,
V350082740,V350082740_L03_31-31,C.37,21G (Lambda),PASS,1416547,1416547,2824746,8915.13,99.9565,29810,208.1,30,39,0,7,237,4,29662,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,41,mediocre,0.0,,Lambda (C.37-like),0.89,0.0,scorpio call: Alt alleles 17; Ref alleles 0; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: C.37(1/1),,,,,
V350082740,V350082740_L03_32-32,C.37,21G (Lambda),PASS,4985993,4985993,9942932,31541.2,100,29857,199.8,27,41,0,1,987,6,28910,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,159.835309,bad,0.0,,Lambda (C.37-like),0.79,0.0,scorpio call: Alt alleles 15; Ref alleles 0; Amb alleles 4; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: C.37(4/4),,,,,
V350082740,V350082740_L03_33-33,C.37,21G (Lambda),PASS,2309605,2309605,4605518,14521.9,100,29855,206.0,36,49,0,5,204,3,29696,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,65.250000,mediocre,0.0,,Lambda (C.37-like),0.89,0.0,scorpio call: Alt alleles 17; Ref alleles 0; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: C.37(2/2),,,,,
V350082740,V350082740_L03_34-34,C.37,21G (Lambda),PASS,2603051,2603051,5191306,16416.2,100,29625,200.0,33,44,0,6,556,2,29345,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,49.343429,mediocre,0.0,,Lambda (C.37-like),0.89,0.0,scorpio call: Alt alleles 17; Ref alleles 0; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: C.37(2/2),,,,,
V350082740,V350082740_L03_35-35,C.37,21G (Lambda),PASS,1674767,1674767,3338958,10433,99.9532,29855,216.4,31,43,0,9,216,8,29679,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,140.562500,bad,0.0,,Lambda (C.37-like),0.89,0.0,scorpio call: Alt alleles 17; Ref alleles 0; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: C.37(1/1),,,,,
V350082740,V350082740_L03_36-36,B.1.1.7,20I (Alpha  V1),PASS,2768596,2768596,5520828,17427.2,100,29861,195.2,38,50,0,3,310,5,29578,29893,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,151.563872,bad,0.16666666666666666,,Alpha (B.1.1.7-like),0.74,0.09,scorpio call: Alt alleles 17; Ref alleles 2; Amb alleles 3; Oth alleles 1,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.1.7(5/6) Q.1(1/6),,,,,
V350082740,V350082740_L03_37-37,B.1.1.348,20B,PASS,3255352,3255352,6491234,20546.5,100,29872,196.9,21,36,0,2,391,6,29506,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,47.224705,mediocre,0.0,,,,,,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.1.348(2/2),,,,,
V350082740,V350082740_L03_38-38,C.37,21G (Lambda),PASS,1443319,1443319,2875962,9022.52,100,29855,204.6,34,40,0,6,150,3,29750,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,53.444444,mediocre,0.0,,Lambda (C.37-like),0.89,0.0,scorpio call: Alt alleles 17; Ref alleles 0; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: C.37(1/1),,,,,
V350082740,V350082740_L03_39-39,C.37,21G (Lambda),PASS,1478039,1478039,2946540,9205.29,99.9565,29855,213.2,36,45,0,9,169,2,29732,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,60.250000,mediocre,0.0,,Lambda (C.37-like),0.89,0.0,scorpio call: Alt alleles 17; Ref alleles 0; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: C.37(1/1),,,,,
V350082740,V350082740_L03_40-40,P.1,20J (Gamma  V3),PASS,494670,494670,986122,3113.58,100,29798,209.3,29,45,0,9,116,3,29788,29907,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,85.562500,mediocre,0.0,,Gamma (P.1-like),0.69,0.12,scorpio call: Alt alleles 11; Ref alleles 2; Amb alleles 2; Oth alleles 1,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: P.1(2/2),,,,,
V350082740,V350082740_L03_41-41,C.37,21G (Lambda),PASS,1329407,1329407,2650078,8316.24,99.9532,29854,216.8,31,41,0,9,205,5,29693,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,94.444444,mediocre,0.0,,Lambda (C.37-like),0.84,0.0,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 3; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: C.37(2/2),,,,,
V350082740,V350082740_L03_42-42,C.37,21G (Lambda),PASS,1848424,1848424,3685342,11581.1,100,29855,221.6,31,42,0,8,239,3,29661,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,43.027778,mediocre,0.0,,Lambda (C.37-like),0.89,0.0,scorpio call: Alt alleles 17; Ref alleles 0; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: C.37(1/1),,,,,
V350082740,V350082740_L03_43-43,P.1.15,20J (Gamma  V3),PASS,1555891,1555891,3100908,9644.89,100,29806,221.3,31,53,0,8,223,6,29674,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,236.694444,bad,0.0,,Gamma (P.1-like),0.62,0.12,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 2; Oth alleles 2,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: P.1.15(1/1),,,,,
V350082740,V350082740_L03_44-44,P.1,20J (Gamma  V3),PASS,2174771,2174771,4335322,13572.5,99.9799,29794,209.8,27,45,0,7,381,7,29497,29885,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,249.784444,bad,0.2,,Gamma (P.1-like),0.56,0.06,scorpio call: Alt alleles 9; Ref alleles 1; Amb alleles 4; Oth alleles 2,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: P.1(4/5) P.1.7(1/5),,,,,
V350082740,V350082740_L03_45-45,P.1,20J (Gamma  V3),PASS,1351392,1351392,2693014,8456.03,100,29806,210.1,32,43,0,8,234,0,29673,29907,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,126.562500,bad,0.0,,Gamma (P.1-like),0.69,0.19,scorpio call: Alt alleles 11; Ref alleles 3; Amb alleles 1; Oth alleles 1,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: P.1(2/2),,,,,
V350082740,V350082740_L03_46-46,C.37,21G (Lambda),PASS,1049307,1049307,2092034,6562.01,99.9532,29854,214.5,34,46,0,9,161,4,29738,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,55.062500,mediocre,0.0,,Lambda (C.37-like),0.89,0.0,scorpio call: Alt alleles 17; Ref alleles 0; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: C.37(2/2),,,,,
V350082740,V350082740_L03_47-47,C.37,21G (Lambda),PASS,511426,511426,1019782,3191.35,99.9532,29705,218.6,38,52,0,9,141,4,29737,29882,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,85.444444,mediocre,0.0,,Lambda (C.37-like),0.89,0.0,scorpio call: Alt alleles 17; Ref alleles 0; Amb alleles 1; Oth alleles 1,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: C.37(1/1),,,,,
V350082740,V350082740_L03_48-48,P.1,20J (Gamma  V3),PASS,1121310,1121310,2235136,7029.12,99.9632,29774,209.9,30,49,0,9,235,4,29650,29889,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,162.006944,bad,0.2,,Gamma (P.1-like),0.62,0.06,scorpio call: Alt alleles 10; Ref alleles 1; Amb alleles 3; Oth alleles 2,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: P.1(4/5) P.1.7(1/5),,,,,
V350082740,V350082740_L03_49-49,BA.2.9,21L (Omicron),PASS,1724234,1724234,3438342,10870.7,99.9799,29815,199.9,66,79,0,7,306,7,29555,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,738.062994,bad,0.0,,Probable Omicron (Unassigned),0.79,0.09,scorpio call: Alt alleles 26; Ref alleles 3; Amb alleles 4; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2.9(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L03_50-50,BA.2,21M (Omicron),FAIL,5154606,5154606,10279976,32437.5,100,29872,193.6,48,73,0,1,665,17,29186,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,2204.890003,bad,0.0,,Probable Omicron (Unassigned),0.76,0.12,scorpio call: Alt alleles 25; Ref alleles 4; Amb alleles 3; Oth alleles 1,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L03_51-51,BA.4.1,22A (Omicron),PASS,2690485,2690485,5365284,16957.2,100,29855,197.6,68,82,0,4,413,5,29435,29853,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,827.952936,bad,0.0,,Probable Omicron (Unassigned),0.85,0.09,scorpio call: Alt alleles 28; Ref alleles 3; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.4.1(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L03_52-52,BA.2.12.1,22C (Omicron),PASS,2638708,2638708,5262658,16672.3,99.99,29814,202.0,63,82,0,6,422,3,29443,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,859.898615,bad,0.0,,Probable Omicron (Unassigned),0.85,0.09,scorpio call: Alt alleles 28; Ref alleles 3; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2.12.1(4/4); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L03_53-53,B.1.1,20B,PASS,2808195,2808195,5585504,10406.2,100,29872,156.4,13,45,0,3,242,10,29651,29903,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,100,bad,0.0,,,,,,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.1(8/8),,,,,
V350082740,V350082740_L03_54-54,BA.2,recombinant,PASS,4005918,4005918,7989630,25429.7,100,29854,195.5,55,73,0,3,450,7,29437,29894,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,1393.753086,bad,0.0,,Probable Omicron (Unassigned),0.88,0.09,scorpio call: Alt alleles 29; Ref alleles 3; Amb alleles 1; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L03_55-55,BA.2,21L (Omicron),PASS,4948429,4948429,9868366,31343.2,99.99,29857,197.0,63,79,0,1,606,8,29254,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,990.458056,bad,0.0,,Probable Omicron (Unassigned),0.85,0.09,scorpio call: Alt alleles 28; Ref alleles 3; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L03_56-56,BA.2,21L (Omicron),PASS,4774266,4774266,9522288,22715.5,100,29869,166.5,56,79,0,2,356,10,29502,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,2356.293018,bad,0.0,,Probable Omicron (Unassigned),0.82,0.12,scorpio call: Alt alleles 27; Ref alleles 4; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L03_57-57,BA.4.1,22A (Omicron),PASS,3309684,3309684,6601718,21077.4,99.9799,29814,198.9,67,84,0,3,457,5,29391,29853,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,976.032565,bad,0.0,,Probable Omicron (Unassigned),0.85,0.09,scorpio call: Alt alleles 28; Ref alleles 3; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.4.1(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L03_58-58,BA.2,21L (Omicron),PASS,4955069,4955069,9881388,31304,100,29857,195.0,65,78,0,1,670,6,29192,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,726.940415,bad,0.5,,Probable Omicron (Unassigned),0.85,0.09,scorpio call: Alt alleles 28; Ref alleles 3; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: BA.2(1/2) BA.2.9(1/2); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L03_59-59,BA.2,21L (Omicron),FAIL,7015145,7015145,13990018,44322.7,100,29874,191.8,50,74,0,1,1012,16,28840,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,3196.981742,bad,0.0,,Probable Omicron (Unassigned),0.76,0.12,scorpio call: Alt alleles 25; Ref alleles 4; Amb alleles 4; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L03_60-60,BA.2,21L (Omicron),FAIL,5967906,5967906,11900648,37869.1,100,29778,192.6,62,78,0,0,913,11,28944,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,1026.154582,bad,0.0,,Omicron (Unassigned),0.88,0.06,scorpio call: Alt alleles 29; Ref alleles 2; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.04,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L03_61-61,B.1.1,20B,FAIL,1278673,1278673,2547322,4489.43,100,29871,142.3,15,75,0,3,48,23,29824,29895,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,762.506944,bad,0.0,,,,,,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.1(1/1),,,,,
V350082740,V350082740_L03_62-62,BA.2.12.1,22C (Omicron),PASS,3691231,3691231,7360698,23214.2,100,29861,193.0,69,83,0,5,383,7,29478,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,695.101444,bad,0.0,,Omicron (Unassigned),0.88,0.06,scorpio call: Alt alleles 29; Ref alleles 2; Amb alleles 2; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2.12.1(3/3); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L03_63-63,BA.2,21L (Omicron),PASS,2029481,2029481,4046852,12802.5,99.9933,29827,202.9,61,77,0,6,287,6,29575,29868,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,419.506944,bad,0.0,,Omicron (Unassigned),0.85,0.06,scorpio call: Alt alleles 28; Ref alleles 2; Amb alleles 3; Oth alleles 0,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
V350082740,V350082740_L03_64-64,BA.1.1,21K (Omicron),PASS,3603254,3603254,7186012,22525.4,100,29696,194.3,56,76,0,2,568,9,29299,29876,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,418.096351,bad,0.3333333333333333,,Omicron (BA.1-like),0.78,0.05,scorpio call: Alt alleles 46; Ref alleles 3; Amb alleles 7; Oth alleles 3,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.1(1/6) BA.1.1(4/6) BA.1.1.6(1/6),,,,,
V350082740,V350082740_L03_65-65,BA.1.1,21K (Omicron),FAIL,5763017,5763017,11493118,36508.1,100,29757,194.9,52,73,0,1,1063,12,28801,29876,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,658.235857,bad,0.0,,Omicron (BA.1-like),0.75,0.05,scorpio call: Alt alleles 44; Ref alleles 3; Amb alleles 7; Oth alleles 5,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: BA.1.1(5/5),,,,,
V350082740,V350082740_L03_66-66,BA.2,21L (Omicron),PASS,3804996,3804996,7588166,24032.6,100,29861,195.4,63,76,0,3,400,6,29453,29859,fastp 0.23.2,bwa : Version: 0.7.17-r1188,ivar : iVar version 1.3.1,iVar version 1.3.1,NC_045512,-,1119.644119,bad,0.0,,Probable Omicron (Unassigned),0.85,0.09,scorpio call: Alt alleles 28; Ref alleles 3; Amb alleles 1; Oth alleles 1,PUSHER-v1.14,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2(1/1); scorpio found insufficient support to assign a specific lineage,,,,,
